0.024084803,0.024725457
0.046883996,0.046306446
0.034900753,0.034788962
0.030658022,0.034411619
0.015553158,0.013071388
0.043622578,0.042032705
0.036761545,0.036823277
0.023787838,0.031806197
0.000503176,0.000751504
0.044312212,0.042172484
0.007343831,0.007044223
0.008882351,0.008866579
0.042017737,0.044220265
0.044861865,0.044623697
0.015402,0.015894894
0.046566441,0.04876962
0.009688296,0.008014873
0.037374802,0.043211127
0.017306639,0.009564494
0.052403225,0.044554374
0.012810286,0.013567505
0.032247546,0.037190505
0.021670152,0.024005961
0.053845841,0.049172442
0.058109625,0.070481689
0.0363017,0.033523958
0.036700839,0.041350941
0.023934321,0.02073896
0.011822513,0.013499852
0.03597525,0.040309433
0.04554281,0.04806796
0.051979501,0.045377168
0.050627571,0.05542213
0.024384974,0.025653773
0.024189303,0.023998614
0.010817478,0.008906924
0.018728191,0.017438841
0.044578642,0.035414797
0.032370422,0.034543675
0.035136013,0.033349443
0.009095728,0.008424083
0.046211775,0.047146489
0.035762142,0.038088148
0.04498608,0.045263232
0.047003186,0.035212988
0.039430488,0.044190891
0.037493574,0.039886425
0.053493363,0.056236604
0.028117494,0.028450987
0.049592473,0.046745015
0.000610313,0.000165662
0.00998921,0.00806916
0.045048633,0.051193571
0.026421192,0.03308869
0.022055931,0.025050129
0.015035631,0.017017252
0.03557542,0.031608201
0.004565067,0.003853783
0.012931629,0.013028462
0.00612716,0.009349367
0.008248607,0.008706325
0.048729398,0.044541625
0.000102083,0
0.01042243,0.010065408
0.038795877,0.030479413
0.048415305,0.059151078
0.003201009,0.005031258
0.017570574,0.01131863
0.003465439,0.004928457
0.056847044,0.054677685
0.003364386,0.001618736
0.015489858,0.009350129
0.039336586,0.033710601
0.001092697,0.000652459
0.037840977,0.042513464
0.039215213,0.037139307
0.018414475,0.017014563
0.0135682,0.016607143
0.040267608,0.048144755
0.009267058,0.014559658
0.003535284,0.003051231
0.02581357,0.025421438
0.03417678,0.02912784
0.019689236,0.017063632
0.031848846,0.026928798
0.030391948,0.026459607
0.021396032,0.02531043
0.042907766,0.031290046
0.00023206,0.000642103
0.048654556,0.05631151
0.053610337,0.056471626
0.004251186,0.003807128
0.056558739,0.049477404
0.026481251,0.030027652
0.033435229,0.039334594
0.031976157,0.038919612
0.00104184,0.000465586
0.051347273,0.056971491
0.042501645,0.042535078
0.011503783,0.016766452
0.018315187,0.018546526
0.027581014,0.028999882
0.058502004,0.066179621
0.022892662,0.03017448
0.024975299,0.029615752
0.046371475,0.044306331
0.04447097,0.04760003
0.011971385,0.011994096
0.051292211,0.048934076
0.041895162,0.051989444
0.023576856,0.02364668
0.054337015,0.046353226
0.008283603,0.005067585
0.049437059,0.046272206
0.046228493,0.044226003
0.027211606,0.019867237
0.012913875,0.017615454
0.022190345,0.024526614
0.027663667,0.032301078
0.008572532,0.010468443
0.001659718,0.001553813
0.039886964,0.033284814
0.046505587,0.045440282
0.016253413,0.013991124
0.058446218,0.055914061
0.001014682,0.001686241
0.059875777,0.063236299
0.024254653,0.024081751
0.037409304,0.030202925
0.014341639,0.013499685
0.052749596,0.042830361
0.009133468,0.008839231
0.019456352,0.01521319
0.033006436,0.033084563
0.057252042,0.063374743
0.02612009,0.021958947
0.059136776,0.062297563
0.000649412,0.001688446
0.00621091,0.003484358
0.040895824,0.039806188
0.001234744,0.000842353
0.036465678,0.050241855
0.023043997,0.02726574
0.038245122,0.044085459
0.038610467,0.043312791
0.024439766,0.032652523
0.015614424,0.013358092
0.036744335,0.045090791
0.05246219,0.064488607
0.059403341,0.058368217
0.004216955,0.005870505
0.020951575,0.024145201
0.002456866,0.001036951
0.003749798,0.002834206
0.056801668,0.057689879
0.007939171,0.010325485
0.038706367,0.045031383
0.007896052,0.007162011
0.032423821,0.037465429
0.052942347,0.060862649
0.007906095,0.01086686
0.011717005,0.012460575
0.049980381,0.043054018
0.004751888,0.003240856
0.044345008,0.045228254
0.040566636,0.047112934
0.022030917,0.017509585
0.044193801,0.049036857
0.04938488,0.043771447
0.040738886,0.046840421
0.056867573,0.062361623
0.003536067,0.001673142
0.059305575,0.054391186
0.041509923,0.040863422
0.027455883,0.033928432
0.046255028,0.042750229
0.01108627,0.01230279
0.017717243,0.019307014
0.005408873,0.00485822
0.048423544,0.043482595
0.041250756,0.033620408
0.037260203,0.046395135
0.032070713,0.026285079
0.02204159,0.02699837
0.054658282,0.048712167
0.00634961,0.003864057
0.021497404,0.022222641
0.057972215,0.053623287
0.017994425,0.014460078
0.054047447,0.054060535
0.042322056,0.041984738
0.010424997,0.011154358
0.056518748,0.060433458
0.03641308,0.037283592
0.042677498,0.042310872
0.031773455,0.028627722
0.056310969,0.050661064
0.015613842,0.012573621
0.044533201,0.047363131
0.041167538,0.053670017
0.05400329,0.062553903
0.008338016,0.009420565
0.030120167,0.027045707
0.055207054,0.054115806
0.008267685,0.010425756
0.016472682,0.015221457
0.05216896,0.042875443
0.056056416,0.049481136
0.047386398,0.047838218
0.005303956,0.002654577
0.038402122,0.041380411
0.017138414,0.015235025
0.022551367,0.021352083
0.05115034,0.042542109
0.059866325,0.058952536
0.030191245,0.032604311
0.006217921,0.006693629
0.022560424,0.021027495
0.046472551,0.049277587
0.025509684,0.026712405
0.020598179,0.018300026
0.00384114,0.002511496
0.054464381,0.053989312
0.025295492,0.024070712
0.021454491,0.018398554
0.015157148,0.010971194
0.025871351,0.033244684
0.043827589,0.045643599
0.050582137,0.051276919
0.04878542,0.060297868
0.027449642,0.028739536
0.058322816,0.045295935
0.047272971,0.050695866
0.014872438,0.016891455
0.003358701,0.004064836
0.052683937,0.049719327
0.053729312,0.053340255
0.031755007,0.033662593
0.018088965,0.017860836
0.047747655,0.04944038
0.025811716,0.021146753
0.042640457,0.032035141
0.018543149,0.020174814
0.011351092,0.015503244
0.052860337,0.044476805
0.053559982,0.049466668
0.053977315,0.049000715
0.047556315,0.050684525
0.004419359,0.007746334
0.027308236,0.029293206
0.037832418,0.042974288
0.0036226,0.002221599
0.020093422,0.021575928
0.026882907,0.035717414
0.054699302,0.058969045
0.005165169,0.004259517
0.043108325,0.042858179
0.028901618,0.034408307
0.04565517,0.043172013
0.013014208,0.011979404
0.000568059,0.000474445
0.056336938,0.059290336
0.019947508,0.022315556
0.045962433,0.041003423
0.058959653,0.054720091
0.052056092,0.059489434
0.008157811,0.005710083
0.002748247,0.001266331
0.048437103,0.038898573
0.03454817,0.031215912
0.051557892,0.055879888
0.017580774,0.019422367
0.0056705,0.005230456
0.02993773,0.027039549
0.050794971,0.042042509
0.041392211,0.040429081
0.034866521,0.035732626
0.021732777,0.017781126
0.01946641,0.024582611
0.049955294,0.056435238
0.0299557,0.034160915
0.007286127,0.00548286
0.053913242,0.058377156
0.043634683,0.049185589
0.001830169,0.002433132
0.007695895,0.009210954
0.036128212,0.038183575
0.011257188,0.009069745
0.057981475,0.058664788
0.052264995,0.053768071
0.005009427,0.00784371
0.001559214,0.004282243
0.050763631,0.050929803
0.059367582,0.055404942
0.045878878,0.046388419
0.035721421,0.039189622
0.046455432,0.050836081
0.019013419,0.021828425
0.055708853,0.055654501
0.036897787,0.045441563
0.034141764,0.028376946
0.001859429,0.001686153
0.019719243,0.020825404
0.040025751,0.046335786
0.054826061,0.046153169
0.002015939,0.002955069
0.050038404,0.050833893
0.014705554,0.015684556
0.011025594,0.009494986
0.009787293,0.013083359
0.035418848,0.034087948
0.001173787,0.000672583
0.013817122,0.013282043
0.020009545,0.020552309
0.007690732,0.007967573
0.036866824,0.031468611
0.015858358,0.01492762
0.017361102,0.016512644
0.046264859,0.043722301
0.029200188,0.028473992
0.053517197,0.050408033
0.014932357,0.013750834
0.014479484,0.01433173
0.022123913,0.023675575
0.045290123,0.050711355
0.059610763,0.058980401
0.007678292,0.007004329
0.053427884,0.058444061
0.030341838,0.030377106
0.023604815,0.015097171
0.001094152,0.001313718
0.04978531,0.046241902
0.03725016,0.04689558
0.015337022,0.015149711
0.01750759,0.020452701
0.059926913,0.051688482
0.050177481,0.059508525
0.034675344,0.033711959
0.0584613,0.059198462
0.044978352,0.045843915
0.010692898,0.011305096
0.020525487,0.020106411
0.025862253,0.031966025
0.037361807,0.031403427
0.000911756,0.00068137
0.051386733,0.040518007
0.043435508,0.037411119
0.051402424,0.049780564
0.03832706,0.039508721
0.05361378,0.043389639
0.05984811,0.062836722
0.023086332,0.026913499
0.053198235,0.052464945
0.037266465,0.036101081
0.003470489,0.004665941
0.028475884,0.025798578
0.010749558,0.011420536
0.017726271,0.017171164
0.032520636,0.028917694
0.033141,0.029134738
0.026177829,0.03078445
0.011606798,0.012850432
0.030206463,0.026603892
0.05566497,0.0532786
0.052009252,0.054703059
0.03219575,0.032942599
0.009374926,0.007471866
0.02078394,0.018669085
0.051001637,0.062809096
0.010359051,0.005784804
0.005883676,0.005560314
0.004902606,0.005209041
0.026894438,0.031064661
0.059545423,0.060125131
0.021035058,0.022057706
0.000778512,0.000155422
0.009952857,0.004719238
0.040836895,0.038457833
0.048722071,0.043976905
0.059525792,0.051541439
0.050866451,0.061927494
0.003590152,0.003251675
0.033035048,0.027992558
0.000677575,7.45E-05
0.024675365,0.025970278
0.02247685,0.019872952
0.043876382,0.047744285
0.038638199,0.035729194
0.020911434,0.015869955
0.006357355,0.007729341
0.04335518,0.033540518
0.043160797,0.047384142
0.023838161,0.029594348
0.01362097,0.015448664
0.053852974,0.056399579
0.044837842,0.047168082
0.034512252,0.025708117
0.056508959,0.060085529
0.018917799,0.023266064
0.045710193,0.04874864
